"TimeFrame_Name","TimeFrame_Value","Depth","n","ndays","mean","median","min","max","range","sd","var","cv","q01","q05","q10","q25","q50","q75","q90","q95","q99","n_below_2"
"JulianDay","157",10,2,2,10.352,10.352,9.130375,11.573625,2.44325,1.72763864313403,2.98473528125,0.166889358880799,9.1548075,9.2525375,9.3747,9.7411875,10.352,10.9628125,11.3293,11.4514625,11.5491925,0
"JulianDay","158",1,2,2,17.8770625,17.8770625,16.3315416666667,19.4225833333333,3.09104166666667,2.18569652343017,4.77726929253472,0.122262621357965,16.3624520833333,16.48609375,16.6406458333333,17.1043020833333,17.8770625,18.6498229166667,19.1134791666667,19.26803125,19.3916729166667,0
"JulianDay","158",2,2,2,17.5958958333333,17.5958958333333,15.9940833333333,19.1977083333333,3.203625,2.26530496187875,5.1316065703125,0.128740530367735,16.0261195833333,16.1542645833333,16.3144458333333,16.7949895833333,17.5958958333333,18.3968020833333,18.8773458333333,19.0375270833333,19.1656720833333,0
"JulianDay","158",3,2,2,16.9633958333333,16.9633958333333,15.8180416666667,18.10875,2.29070833333333,1.61977539622054,2.62367233420139,0.0954865058939232,15.84094875,15.9325770833333,16.0471125,16.39071875,16.9633958333333,17.5360729166667,17.8796791666667,17.9942145833333,18.0858429166667,0
"JulianDay","158",4,2,2,15.6699791666667,15.6699791666667,15.2204166666667,16.1195416666667,0.899125,0.635777384634354,0.4042128828125,0.0405729565988694,15.2294079166667,15.2653729166667,15.3103291666667,15.4451979166667,15.6699791666667,15.8947604166667,16.0296291666667,16.0745854166667,16.1105504166667,0
"JulianDay","158",5,2,2,13.3124375,13.3124375,12.2115,14.413375,2.201875,1.55696074382513,2.4241267578125,0.116955346744361,12.23351875,12.32159375,12.4316875,12.76196875,13.3124375,13.86290625,14.1931875,14.30328125,14.39135625,0
"JulianDay","158",6,2,2,11.9935625,11.9935625,10.377125,13.61,3.232875,2.28598783522846,5.2257403828125,0.190601235890375,10.40945375,10.53876875,10.7004125,11.18534375,11.9935625,12.80178125,13.2867125,13.44835625,13.57767125,0
"JulianDay","158",7,2,2,11.4609791666667,11.4609791666667,9.626,13.2959583333333,3.66995833333333,2.59505242417208,6.73429708420139,0.226425018877932,9.66269958333333,9.80949791666667,9.99299583333333,10.5434895833333,11.4609791666667,12.37846875,12.9289625,13.1124604166667,13.25925875,0
"JulianDay","158",8,2,2,11.1477291666667,11.1477291666667,9.40104166666667,12.8944166666667,3.493375,2.47018915172756,6.1018344453125,0.221586756800101,9.43597541666667,9.57571041666667,9.75037916666667,10.2743854166667,11.1477291666667,12.0210729166667,12.5450791666667,12.7197479166667,12.8594829166667,0
"JulianDay","158",9,2,2,10.56975,10.56975,9.18695833333333,11.9525416666667,2.76558333333333,1.9555627289365,3.82422558680556,0.185015040936304,9.21461416666667,9.3252375,9.46351666666667,9.87835416666667,10.56975,11.2611458333333,11.6759833333333,11.8142625,11.9248858333333,0
"JulianDay","158",10,2,2,10.4310416666667,10.4310416666667,9.19945833333333,11.662625,2.46316666666667,1.74172185319267,3.03359501388889,0.166974872582332,9.22409,9.32261666666667,9.445775,9.81525,10.4310416666667,11.0468333333333,11.4163083333333,11.5394666666667,11.6379933333333,0
"JulianDay","159",1,2,2,17.9862708333333,17.9862708333333,17.2297083333333,18.7428333333333,1.513125,1.06994094828289,1.1447736328125,0.0594865360472616,17.2448395833333,17.3053645833333,17.3810208333333,17.6079895833333,17.9862708333333,18.3645520833333,18.5915208333333,18.6671770833333,18.7277020833333,0
"JulianDay","159",2,2,2,17.8182083333333,17.8182083333333,16.9719166666667,18.6645,1.69258333333334,1.19683715272333,1.43241917013889,0.067169332086232,16.9888425,17.0565458333333,17.141175,17.3950625,17.8182083333333,18.2413541666667,18.4952416666667,18.5798708333333,18.6475741666667,0
"JulianDay","159",3,2,2,17.6408958333333,17.6408958333333,16.5725833333333,18.7092083333333,2.136625,1.51082202635271,2.2825831953125,0.0856431578433752,16.5939495833333,16.6794145833333,16.7862458333333,17.1067395833333,17.6408958333333,18.1750520833333,18.4955458333333,18.6023770833333,18.6878420833333,0
"JulianDay","159",4,2,2,16.0212291666667,16.0212291666667,15.099,16.9434583333333,1.84445833333333,1.30422899511604,1.70101327170139,0.0814063004497545,15.1174445833333,15.1912229166667,15.2834458333333,15.5601145833333,16.0212291666667,16.48234375,16.7590125,16.8512354166667,16.92501375,0
"JulianDay","159",5,2,2,13.3245833333333,13.3245833333333,12.3277916666667,14.321375,1.99358333333333,1.40967629386048,1.98718725347222,0.105795150106794,12.3477275,12.4274708333333,12.52715,12.8261875,13.3245833333333,13.8229791666667,14.1220166666667,14.2216958333333,14.3014391666667,0
"JulianDay","159",6,2,2,12.0666666666667,12.0666666666667,10.334375,13.7989583333333,3.46458333333333,2.44983036898589,6.00166883680556,0.203024616214301,10.3690208333333,10.5076041666667,10.6808333333333,11.2005208333333,12.0666666666667,12.9328125,13.4525,13.6257291666667,13.7643125,0
"JulianDay","159",7,2,2,11.4651041666667,11.4651041666667,9.587125,13.3430833333333,3.75595833333333,2.65586360735412,7.05361150086806,0.231647577618676,9.62468458333333,9.77492291666667,9.96272083333333,10.5261145833333,11.4651041666667,12.40409375,12.9674875,13.1552854166667,13.30552375,0
"JulianDay","159",8,2,2,11.1569166666667,11.1569166666667,9.4175,12.8963333333333,3.47883333333333,2.4599066406178,6.05114068055555,0.220482657898416,9.45228833333333,9.59144166666667,9.76538333333333,10.2872083333333,11.1569166666667,12.026625,12.54845,12.7223916666667,12.861545,0
"JulianDay","159",9,2,2,10.6973125,10.6973125,9.21283333333333,12.1817916666667,2.96895833333333,2.09937057056031,4.40735679253472,0.196252149365582,9.24252291666667,9.36128125,9.50972916666667,9.95507291666667,10.6973125,11.4395520833333,11.8848958333333,12.03334375,12.1521020833333,0
"JulianDay","159",10,2,2,10.5697291666667,10.5697291666667,9.22104166666667,11.9184166666667,2.697375,1.90733215390306,3.6379159453125,0.180452320379044,9.24801541666667,9.35591041666667,9.49077916666667,9.89538541666667,10.5697291666667,11.2440729166667,11.6486791666667,11.7835479166667,11.8914429166667,0
"JulianDay","160",1,2,2,18.4363541666667,18.4363541666667,18.3644166666667,18.5082916666667,0.143875000000001,0.101734988143215,0.0103500078125002,0.00551817280268756,18.3658554166667,18.3716104166667,18.3788041666667,18.4003854166667,18.4363541666667,18.4723229166667,18.4939041666667,18.5010979166667,18.5068529166667,0
"JulianDay","160",2,2,2,17.8093958333333,17.8093958333333,17.373375,18.2454166666667,0.872041666666668,0.61662657597722,0.38022833420139,0.034623666167445,17.3820954166667,17.4169770833333,17.4605791666667,17.5913854166667,17.8093958333333,18.02740625,18.1582125,18.2018145833333,18.23669625,0
"JulianDay","160",3,2,2,17.434625,17.434625,16.6276666666667,18.2415833333333,1.61391666666667,1.14121141926999,1.30236350347222,0.0654566082878175,16.6438058333333,16.7083625,16.7890583333333,17.0311458333333,17.434625,17.8381041666667,18.0801916666667,18.1608875,18.2254441666667,0
"JulianDay","160",4,2,2,16.18075,16.18075,15.2055833333333,17.1559166666667,1.95033333333333,1.37909392557416,1.90190005555555,0.0852305316857478,15.2250866666667,15.3031,15.4006166666667,15.6931666666667,16.18075,16.6683333333333,16.9608833333333,17.0584,17.1364133333333,0
"JulianDay","160",5,2,2,13.45775,13.45775,12.8125,14.103,1.2905,0.912521301121239,0.832695125,0.0678063793071828,12.825405,12.877025,12.94155,13.135125,13.45775,13.780375,13.97395,14.038475,14.090095,0
"JulianDay","160",6,2,2,12.0905208333333,12.0905208333333,10.4630416666667,13.718,3.25495833333333,2.30160310997966,5.29737687586805,0.190364264840782,10.49559125,10.6257895833333,10.7885375,11.27678125,12.0905208333333,12.9042604166667,13.3925041666667,13.5552520833333,13.6854504166667,0
"JulianDay","160",7,2,2,11.4844583333333,11.4844583333333,9.659,13.3099166666667,3.65091666666667,2.58158793254699,6.66459625347222,0.224789699053894,9.69550916666667,9.84154583333333,10.0240916666667,10.5717291666667,11.4844583333333,12.3971875,12.944825,13.1273708333333,13.2734075,0
"JulianDay","160",8,2,2,11.1435416666667,11.1435416666667,9.42583333333333,12.86125,3.43541666666667,2.42920642120129,5.90104383680556,0.217992312844999,9.4601875,9.59760416666667,9.769375,10.2846875,11.1435416666667,12.0023958333333,12.5177083333333,12.6894791666667,12.8268958333333,0
"JulianDay","160",9,2,2,10.76375,10.76375,9.2025,12.325,3.1225,2.20794092425499,4.875003125,0.205127481059574,9.233725,9.358625,9.51475,9.983125,10.76375,11.544375,12.01275,12.168875,12.293775,0
"JulianDay","160",10,2,2,10.6310833333333,10.6310833333333,9.20154166666667,12.060625,2.85908333333333,2.02167721297744,4.08717875347222,0.190166622684496,9.2301325,9.34449583333333,9.48745,9.9163125,10.6310833333333,11.3458541666667,11.7747166666667,11.9176708333333,12.0320341666667,0
"JulianDay","161",1,2,2,19.003,19.003,18.4119583333333,19.5940416666667,1.18208333333333,0.835859140927597,0.69866050347222,0.0439856412633582,18.4237791666667,18.4710625,18.5301666666667,18.7074791666667,19.003,19.2985208333333,19.4758333333333,19.5349375,19.5822208333333,0
"JulianDay","161",2,2,2,18.2246458333333,18.2246458333333,18.2186666666667,18.230625,0.0119583333333324,0.00845581859168847,7.15008680555445e-05,0.000463977114782805,18.21878625,18.2192645833333,18.2198625,18.22165625,18.2246458333333,18.2276354166667,18.2294291666667,18.2300270833333,18.2305054166667,0
"JulianDay","161",3,2,2,17.7175833333333,17.7175833333333,17.1966666666667,18.2385,1.04183333333334,0.736687414866187,0.542708347222225,0.0415794525137187,17.207085,17.2487583333333,17.30085,17.457125,17.7175833333333,17.9780416666667,18.1343166666667,18.1864083333333,18.2280816666667,0
"JulianDay","161",4,2,2,16.1596666666667,16.1596666666667,15.2522916666667,17.0670416666667,1.81475,1.28322203115829,1.64665878125,0.0794089418815334,15.2704391666667,15.3430291666667,15.4337666666667,15.7059791666667,16.1596666666667,16.6133541666667,16.8855666666667,16.9763041666667,17.0488941666667,0
"JulianDay","161",5,2,2,13.6287916666667,13.6287916666667,12.9062083333333,14.351375,1.44516666666667,1.02188714994476,1.04425334722222,0.0749800257380185,12.92066,12.9784666666667,13.050725,13.2675,13.6287916666667,13.9900833333333,14.2068583333333,14.2791166666667,14.3369233333333,0
"JulianDay","161",6,2,2,12.1786875,12.1786875,10.6034166666667,13.7539583333333,3.15054166666667,2.22776937691077,4.96295639670139,0.182923601324918,10.6349220833333,10.76094375,10.9184708333333,11.3910520833333,12.1786875,12.9663229166667,13.4389041666667,13.59643125,13.7224529166667,0
"JulianDay","161",7,2,2,11.4765416666667,11.4765416666667,9.66620833333333,13.286875,3.62066666666667,2.56019795241609,6.55461355555556,0.223080961737117,9.702415,9.84724166666667,10.028275,10.571375,11.4765416666667,12.3817083333333,12.9248083333333,13.1058416666667,13.2506683333333,0
"JulianDay","161",8,2,2,11.1687291666667,11.1687291666667,9.47816666666667,12.8592916666667,3.381125,2.39081641553937,5.7160031328125,0.214063424751566,9.51197791666667,9.64722291666667,9.81627916666667,10.3234479166667,11.1687291666667,12.0140104166667,12.5211791666667,12.6902354166667,12.8254804166667,0
"JulianDay","161",9,2,2,10.7581666666667,10.7581666666667,9.239625,12.2767083333333,3.03708333333333,2.14754222002864,4.61193758680556,0.199619720215214,9.26999583333333,9.39147916666667,9.54333333333333,9.99889583333333,10.7581666666667,11.5174375,11.973,12.1248541666667,12.2463375,0
"JulianDay","161",10,2,2,10.6829375,10.6829375,9.240625,12.12525,2.884625,2.03973789868024,4.1605306953125,0.190934178794947,9.26947125,9.38485625,9.5290875,9.96178125,10.6829375,11.40409375,11.8367875,11.98101875,12.09640375,0
"JulianDay","162",1,2,2,18.4431041666667,18.4431041666667,18.0690416666667,18.8171666666667,0.748125000000002,0.529004260675187,0.279845507812501,0.0286830381640032,18.0765229166667,18.1064479166667,18.1438541666667,18.2560729166667,18.4431041666667,18.6301354166667,18.7423541666667,18.7797604166667,18.8096854166667,0
"JulianDay","162",2,2,2,18.2479166666667,18.2479166666667,17.9759583333333,18.519875,0.543916666666664,0.384607163400381,0.147922670138888,0.0210767711419321,17.9813975,18.0031541666667,18.03035,18.1119375,18.2479166666667,18.3838958333333,18.4654833333333,18.4926791666667,18.5144358333333,0
"JulianDay","162",3,2,2,18.0180833333333,18.0180833333333,18.0145416666667,18.021625,0.007083333333334,0.00500867303340518,2.50868055555603e-05,0.000277980345675234,18.0146125,18.0148958333333,18.01525,18.0163125,18.0180833333333,18.0198541666667,18.0209166666667,18.0212708333333,18.0215541666667,0
"JulianDay","162",4,2,2,17.138625,17.138625,16.867375,17.409875,0.5425,0.383605428793702,0.147153125,0.0223825090282156,16.8728,16.8945,16.921625,17.003,17.138625,17.27425,17.355625,17.38275,17.40445,0
"JulianDay","162",5,2,2,14.1585833333333,14.1585833333333,13.310875,15.0062916666667,1.69541666666667,1.19884062193669,1.43721883680556,0.0846723569521451,13.3278291666667,13.3956458333333,13.4804166666667,13.7347291666667,14.1585833333333,14.5824375,14.83675,14.9215208333333,14.9893375,0
"JulianDay","162",6,2,2,12.3411666666667,12.3411666666667,10.6974166666667,13.9849166666667,3.2875,2.32461354315077,5.403828125,0.188362543504864,10.7302916666667,10.8617916666667,11.0261666666667,11.5192916666667,12.3411666666667,13.1630416666667,13.6561666666667,13.8205416666667,13.9520416666667,0
"JulianDay","162",7,2,2,11.539625,11.539625,9.706125,13.373125,3.667,2.59296056661107,6.7234445,0.22470059179662,9.742795,9.889475,10.072825,10.622875,11.539625,12.456375,13.006425,13.189775,13.336455,0
"JulianDay","162",8,2,2,11.2409583333333,11.2409583333333,9.52033333333333,12.9615833333333,3.44125,2.43333121075821,5.92110078125,0.216470085432355,9.55474583333333,9.69239583333333,9.86445833333333,10.3806458333333,11.2409583333333,12.1012708333333,12.6174583333333,12.7895208333333,12.9271708333333,0
"JulianDay","162",9,2,2,10.8816458333333,10.8816458333333,9.26320833333333,12.5000833333333,3.236875,2.28881626235321,5.2386798828125,0.21033732372928,9.29557708333333,9.42505208333333,9.58689583333333,10.0724270833333,10.8816458333333,11.6908645833333,12.1763958333333,12.3382395833333,12.4677145833333,0
"JulianDay","162",10,2,2,10.8005833333333,10.8005833333333,9.25304166666667,12.348125,3.09508333333333,2.18855441333746,4.78977042013889,0.202632982478181,9.2839925,9.40779583333333,9.56255,10.0268125,10.8005833333333,11.5743541666667,12.0386166666667,12.1933708333333,12.3171741666667,0
"JulianDay","163",1,2,2,18.1414166666667,18.1414166666667,17.683625,18.5992083333333,0.915583333333334,0.647415183741384,0.41914642013889,0.0356871348934372,17.6927808333333,17.7294041666667,17.7751833333333,17.9125208333333,18.1414166666667,18.3703125,18.50765,18.5534291666667,18.5900525,0
"JulianDay","163",2,2,2,17.817375,17.817375,17.5577083333333,18.0770416666667,0.519333333333332,0.367224121696213,0.134853555555555,0.0206104502877788,17.5629016666667,17.583675,17.6096416666667,17.6875416666667,17.817375,17.9472083333333,18.0251083333333,18.051075,18.0718483333333,0
"JulianDay","163",3,2,2,17.5998958333333,17.5998958333333,17.5419166666667,17.657875,0.115958333333335,0.0819949238350914,0.00672316753472243,0.00465883006419828,17.54307625,17.5477145833333,17.5535125,17.57090625,17.5998958333333,17.6288854166667,17.6462791666667,17.6520770833333,17.6567154166667,0
"JulianDay","163",4,2,2,16.9955625,16.9955625,16.6019166666667,17.3892083333333,0.787291666666665,0.556699276271658,0.309914084201387,0.032755566417508,16.6097895833333,16.64128125,16.6806458333333,16.7987395833333,16.9955625,17.1923854166667,17.3104791666667,17.34984375,17.3813354166667,0
"JulianDay","163",5,2,2,16.0288541666667,16.0288541666667,15.0184166666667,17.0392916666667,2.020875,1.42897441643036,2.0419678828125,0.0891501289843934,15.0386254166667,15.1194604166667,15.2205041666667,15.5236354166667,16.0288541666667,16.5340729166667,16.8372041666667,16.9382479166667,17.0190829166667,0
"JulianDay","163",6,2,2,13.0558333333333,13.0558333333333,12.0906666666667,14.021,1.93033333333333,1.36495178995043,1.86309338888889,0.10454727439462,12.10997,12.1871833333333,12.2837,12.57325,13.0558333333333,13.5384166666667,13.8279666666667,13.9244833333333,14.0016966666667,0
"JulianDay","163",7,2,2,11.6341458333333,11.6341458333333,9.87404166666667,13.39425,3.52020833333333,2.48916318368939,6.19593335503472,0.213953238969862,9.90924375,10.0500520833333,10.2260625,10.75409375,11.6341458333333,12.5141979166667,13.0422291666667,13.2182395833333,13.3590479166667,0
"JulianDay","163",8,2,2,11.3441666666667,11.3441666666667,9.624125,13.0642083333333,3.44008333333333,2.43250625284682,5.91708667013889,0.214427936782207,9.65852583333333,9.79612916666667,9.96813333333333,10.4841458333333,11.3441666666667,12.2041875,12.7202,12.8922041666667,13.0298075,0
"JulianDay","163",9,2,2,10.9942083333333,10.9942083333333,9.3805,12.6079166666667,3.22741666666667,2.28212821071448,5.20810917013889,0.207575492615989,9.41277416666667,9.54187083333333,9.70324166666667,10.1873541666667,10.9942083333333,11.8010625,12.285175,12.4465458333333,12.5756425,0
"JulianDay","163",10,2,2,10.9240625,10.9240625,9.34658333333333,12.5015416666667,3.15495833333333,2.23089243186101,4.97688104253472,0.204218204707361,9.37813291666667,9.50433125,9.66207916666667,10.1353229166667,10.9240625,11.7128020833333,12.1860458333333,12.34379375,12.4699920833333,0
